SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH2591871.08FU_UDB0183684_reps,Helotiales,Helotiales,0.0258,1
SH1155876.08FU_UDB0205848_reps,Helotiales,Helotiales,0.569,1
SH2597699.08FU_UDB0496692_reps,Helotiales,Helotiales,0.559,1
SH1177219.08FU_JN225942_reps,Helotiales,Helotiales,0.083,1
SH1155745.08FU_AY706328_refs,Helotiales,Helotiales,0.307,1
SH1152429.08FU_AY236424_reps,Helotiales,Helotiales,0.761,1
SH1191883.08FU_UDB031068_refs,Helotiales,Helotiales,0.0625,1
SH2609709.08FU_UDB0240080_reps,Helotiales,Helotiales,0.0775,1
SH1155730.08FU_FN298770_reps,Helotiales,Helotiales,0.853,1
SH2617474.08FU_UDB0616863_reps,Helotiales,Helotiales,0.0256,1
SH1155729.08FU_UDB0308904_reps,Helotiales,Helotiales,0.811,1
SH1180043.08FU_KF545331_reps,Helotiales,Helotiales,0.114,1
SH1155625.08FU_AB671505_refs,Helotiales,Helotiales,0.205,1
SH1235464.08FU_AF141168_refs,Helotiales,Helotiales,0.367,1
SH3567225.08FU_MT028112_reps,Helotiales,Helotiales,0.448,1
SH3568511.08FU_MW138781_reps,Helotiales,Helotiales,0.943,1
SH1155672.08FU_UDB004135_reps,Helotiales,Helotiales,0.782,1
SH1191874.08FU_JN032492_refs,Helotiales,Helotiales,0.572,1
SH1237122.08FU_GU586842_reps,Helotiales,Helotiales,0.0851,1
SH1155674.08FU_UDB0410264_reps,Helotiales,Helotiales,0.354,1
SH1155585.08FU_AY699664_refs,Helotiales,Helotiales,0.459,1
SH1181238.08FU_HQ211917_reps,Helotiales,Helotiales,0.0253,1
SH1156122.08FU_UDB0553228_reps,Helotiales,Helotiales,0.828,1
SH1183057.08FU_KM216324_reps,Helotiales,Helotiales,0.115,1
SH1145510.08FU_KC834063_refs,Helotiales,Helotiales,0.556,1
SH1177230.08FU_UDB0690476_reps,Helotiales,Helotiales,0.573,1
SH2605448.08FU_UDB0246058_reps,Helotiales,Helotiales,0.0673,1
SH1174689.08FU_MH578484_reps,Helotiales,Helotiales,0.22,1
SH1155591.08FU_LC427957_reps,Helotiales,Helotiales,0.929,1
SH1185424.08FU_KT160855_reps,Helotiales,Helotiales,0.482,1
SH1191877.08FU_LT158481_reps,Helotiales,Helotiales,0.0994,1
SH2607250.08FU_UDB0158384_reps,Helotiales,Helotiales,0.0257,1
SH1236635.08FU_KF296994_reps,Helotiales,Helotiales,0.026,1
SH1151737.08FU_JX843710_refs,Helotiales,Helotiales,0.0843,1
SH2592160.08FU_MK314573_reps,Helotiales,Helotiales,0.718,1
SH1171412.08FU_UDB0689602_reps,Helotiales,Helotiales,0.863,1
SH1185568.08FU_UDB002709_refs,Helotiales,Helotiales,0.0829,1
SH1143298.08FU_MH752070_reps,Helotiales,Helotiales,0.0847,1
SH1145536.08FU_AJ133432_refs,Helotiales,Helotiales,0.672,1
SH2608460.08FU_UDB0196766_reps,Helotiales,Helotiales,0.0252,1
SH1185429.08FU_AB824016_reps,Helotiales,Helotiales,0.49,1
SH1149248.08FU_UDB0502829_reps,Helotiales,Helotiales,0.819,1
SH1186142.08FU_MH037298_reps,Helotiales,Helotiales,0.545,1
SH1236017.08FU_MG195538_reps,Helotiales,Helotiales,0.7,1
SH1171422.08FU_AB481235_refs,Helotiales,Helotiales,0.386,1
SH1236019.08FU_MG195546_reps,Helotiales,Helotiales,0.0891,1
SH1150159.08FU_AB598095_reps,Helotiales,Helotiales,0.0254,1
SH2598164.08FU_UDB0761426_reps,Helotiales,Helotiales,0.211,1
SH1155704.08FU_GU174275_reps,Helotiales,Helotiales,0.417,1
SH1152426.08FU_AB926112_reps,Helotiales,Helotiales,0.1,1
SH1237754.08FU_KT958773_reps,Helotiales,Helotiales,0.81,1
SH1155673.08FU_AF461628_reps,Helotiales,Helotiales,0.589,1
SH1186915.08FU_JN655585_refs,Helotiales,Helotiales,0.527,1
SH1235999.08FU_EU434836_refs,Helotiales,Helotiales,0.708,1
SH2594340.08FU_MG592740_reps,Helotiales,Helotiales,0.832,1
SH1155645.08FU_HQ211559_reps,Helotiales,Helotiales,0.804,1
SH2619299.08FU_UDB0745799_reps,Helotiales,Helotiales,0.026,1
SH1145508.08FU_KC412000_refs,Helotiales,Helotiales,0.507,1
SH1229292.08FU_MK585004_reps,Helotiales,Helotiales,0.836,1
SH1185436.08FU_DQ914726_reps,Helotiales,Helotiales,0.032,1
SH1237162.08FU_HG937145_reps,Helotiales,Helotiales,0.0698,1
SH1185474.08FU_GQ272624_refs,Helotiales,Helotiales,0.446,1
SH1171425.08FU_AB481289_reps,Helotiales,Helotiales,0.422,1
SH1152436.08FU_MH861053_reps,Helotiales,Helotiales,0.106,1
SH1142259.08FU_MF161306_reps,Helotiales,Helotiales,0.142,1
SH1186906.08FU_KT160819_reps,Helotiales,Helotiales,0.544,1
SH1145553.08FU_HQ211627_reps,Helotiales,Helotiales,0.357,1
SH1171416.08FU_AB481287_reps,Helotiales,Helotiales,0.55,1
SH1155634.08FU_GQ303279_refs,Helotiales,Helotiales,0.637,1
SH1212367.08FU_FN995636_refs,Helotiales,Helotiales,0.1,1
SH1145526.08FU_KF274067_reps,Helotiales,Helotiales,0.0539,1
SH2602262.08FU_UDB0690074_reps,Helotiales,NA,0.0,0
SH1236021.08FU_AB986444_reps,Helotiales,Helotiales,0.714,1
SH1186693.08FU_EU516748_reps,Helotiales,Helotiales,0.0697,1
SH2596984.08FU_UDB0280952_reps,Helotiales,Helotiales,0.0983,1
SH1180045.08FU_KC533547_reps,Helotiales,Helotiales,0.119,1
SH1189365.08FU_LC108842_reps,Erysiphales,Erysiphales,0.0978,1
SH3568370.08FU_MW071173_reps,Erysiphales,NA,0.0,0
SH1184262.08FU_AB257437_refs,Erysiphales,Erysiphales,0.832,1
SH2595010.08FU_MW079022_reps,Erysiphales,Erysiphales,0.929,1
SH1159065.08FU_KY910120_reps,Erysiphales,Erysiphales,0.62,1
SH1210307.08FU_AB077622_refs,Erysiphales,Erysiphales,0.945,1
SH1184272.08FU_LC028953_reps,Erysiphales,Erysiphales,0.398,1
SH1185345.08FU_LC060725_reps,Erysiphales,Erysiphales,0.0978,1
SH1159059.08FU_LC260191_reps,Erysiphales,Erysiphales,0.728,1
SH1184270.08FU_AB015928_reps,Erysiphales,Erysiphales,0.635,1
SH1159220.08FU_AB498940_refs,Erysiphales,Erysiphales,0.945,1
SH1184280.08FU_AB252465_refs,Erysiphales,Erysiphales,0.518,1
SH1159407.08FU_AY961412_reps,Erysiphales,Erysiphales,0.407,1
SH1235936.08FU_GQ255473_refs,Erysiphales,Erysiphales,0.339,1
SH1184267.08FU_AB015914_reps,Erysiphales,Erysiphales,0.672,1
SH2609400.08FU_UDB0228726_reps,Erysiphales,Helotiales,0.523,0
SH1210310.08FU_AB077625_refs,Erysiphales,Erysiphales,0.78,1
SH1159376.08FU_AB273565_refs,Erysiphales,Erysiphales,0.841,1
SH1184255.08FU_AY452802_refs,Erysiphales,Erysiphales,0.895,1
SH1157360.08FU_KT221624_reps,Erysiphales,Erysiphales,0.826,1
SH1184275.08FU_UDB074009_reps,Erysiphales,Erysiphales,0.0799,1
SH1144829.08FU_JQ517296_refs,Erysiphales,Erysiphales,0.789,1
SH1210313.08FU_KP642015_reps,Erysiphales,Erysiphales,0.527,1
SH1159378.08FU_AB000935_refs,Erysiphales,Erysiphales,0.88,1
SH1186063.08FU_LC222314_refs,Erysiphales,Erysiphales,0.0915,1
SH1208733.08FU_UDB018804_refs,Rhytismatales,Rhytismatales,0.0731,1
SH1142381.08FU_UDB063137_reps,Rhytismatales,Rhytismatales,0.0541,1
SH1199790.08FU_HQ535929_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1184175.08FU_KF797435_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1150746.08FU_AY465473_reps,Rhytismatales,Rhytismatales,0.784,1
SH1189154.08FU_KP322576_reps,Rhytismatales,Rhytismatales,0.0731,1
SH1150743.08FU_UDB035391_reps,Rhytismatales,Rhytismatales,0.0553,1
SH1178637.08FU_GU138707_reps,Rhytismatales,Rhytismatales,0.531,1
SH1236124.08FU_HQ260170_reps,Rhytismatales,Rhytismatales,0.666,1
SH1142369.08FU_KX908779_reps,Rhytismatales,Rhytismatales,0.851,1
SH1178635.08FU_EF191243_refs,Rhytismatales,Rhytismatales,0.825,1
SH1142375.08FU_AJ293880_reps,Rhytismatales,Rhytismatales,0.0728,1
SH2592835.08FU_KP739933_reps,Rhytismatales,Rhytismatales,0.0734,1
SH2594968.08FU_MN558946_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1236244.08FU_GU910528_reps,Thelebolales,Thelebolales,0.424,1
SH1180708.08FU_DQ117451_refs,Thelebolales,Thelebolales,0.873,1
SH1244250.08FU_GU910336_reps,Thelebolales,Thelebolales,0.0215,1
SH1236238.08FU_MH859938_refs,Thelebolales,Thelebolales,0.482,1
SH1190221.08FU_AY700138_reps,Thelebolales,Thelebolales,0.014,1
SH1166177.08FU_UDB0753508_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1160963.08FU_MN533862_reps,Aspergillaceae,Aspergillaceae,0.88,1
SH1162140.08FU_MW217426_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1162505.08FU_EF661430_refs,Aspergillaceae,Aspergillaceae,0.93,1
SH1163809.08FU_JQ647894_reps,Aspergillaceae,Aspergillaceae,0.862,1
SH1167759.08FU_MN999752_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1161929.08FU_KY114900_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1166473.08FU_MN153930_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1167252.08FU_MT666208_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1164297.08FU_AJ280006_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1160875.08FU_JF826001_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1161923.08FU_MH109740_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1160689.08FU_MH374555_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162386.08FU_KJ948639_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164839.08FU_KC478548_reps,Aspergillaceae,Aspergillaceae,0.908,1
SH1162421.08FU_MT089958_reps,Aspergillaceae,Aspergillaceae,0.866,1
SH1162454.08FU_AJ001335_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162858.08FU_MT883285_reps,Aspergillaceae,Aspergillaceae,0.767,1
SH1160702.08FU_MH509429_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1160867.08FU_MN559650_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163264.08FU_MT000960_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1164584.08FU_MT729954_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1166831.08FU_MH789995_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1166307.08FU_MT611216_reps,Aspergillaceae,Aspergillaceae,0.909,1
SH1167840.08FU_MT199218_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1167861.08FU_KF432846_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1161150.08FU_KM066544_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161457.08FU_KJ775556_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1162512.08FU_KR867688_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167657.08FU_MF093896_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1162309.08FU_GQ870630_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1162303.08FU_KJ775440_refs,Aspergillaceae,Aspergillaceae,0.932,1
SH1162510.08FU_MK764882_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1162659.08FU_HQ285579_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163106.08FU_EF661399_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1163933.08FU_EU821328_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1164462.08FU_KF303657_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1164512.08FU_KP890465_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165286.08FU_MH270561_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1167828.08FU_KM460906_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1165695.08FU_KX640667_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166610.08FU_KY087757_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1166607.08FU_KU702297_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1168063.08FU_KJ406892_reps,Aspergillaceae,Aspergillaceae,0.629,1
SH1161853.08FU_DQ336711_reps,Aspergillaceae,Aspergillaceae,0.872,1
SH1161213.08FU_MN634487_reps,Aspergillaceae,Aspergillaceae,0.885,1
SH1161372.08FU_GU595033_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1161146.08FU_MT023715_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1161695.08FU_MN559675_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1162602.08FU_MT528861_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1164652.08FU_GQ359408_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1166343.08FU_MW193245_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1166279.08FU_HQ891658_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1166293.08FU_MT887403_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1166987.08FU_MT102701_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1167438.08FU_MT373491_reps,Aspergillaceae,Aspergillaceae,0.0651,1
SH1168126.08FU_KJ729485_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1168184.08FU_MT672535_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1166709.08FU_GU092938_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1160590.08FU_MN634648_reps,Aspergillaceae,Aspergillaceae,0.78,1
SH1161154.08FU_MK612109_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1162576.08FU_MN818770_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1149356.08FU_EF661544_refs,Aspergillaceae,Aspergillaceae,0.353,1
SH1161750.08FU_KJ775549_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163162.08FU_MT990725_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1166651.08FU_KC460883_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1161281.08FU_KJ569519_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1160635.08FU_MK204299_reps,Aspergillaceae,Aspergillaceae,0.851,1
SH1161567.08FU_HM560054_reps,Aspergillaceae,Aspergillaceae,0.866,1
SH1162358.08FU_KX944180_reps,Aspergillaceae,Aspergillaceae,0.877,1
SH1165430.08FU_MH279450_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164107.08FU_KM977888_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163313.08FU_MK952340_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164936.08FU_JN227024_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1166433.08FU_MG098771_reps,Aspergillaceae,Aspergillaceae,0.898,1
SH1166208.08FU_KF803355_refs,Aspergillaceae,Aspergillaceae,0.854,1
SH1167308.08FU_KC506251_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1164398.08FU_KR261388_reps,Aspergillaceae,Aspergillaceae,0.916,1
SH1163856.08FU_DQ834378_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165151.08FU_KF434090_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1160932.08FU_KJ775478_reps,Aspergillaceae,Aspergillaceae,0.923,1
SH1161958.08FU_KP175271_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162347.08FU_MG991651_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162557.08FU_AF109327_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163383.08FU_KP131634_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1165851.08FU_KF317635_reps,Aspergillaceae,Aspergillaceae,0.0696,1
SH1162463.08FU_HQ285616_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1160569.08FU_MK332585_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1164981.08FU_MH892831_reps,Aspergillaceae,Aspergillaceae,0.918,1
SH1162770.08FU_MK358979_reps,Aspergillaceae,Aspergillaceae,0.909,1
SH1160736.08FU_MN022625_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1163803.08FU_JN246071_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1161338.08FU_MK387975_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1162113.08FU_MN634536_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167752.08FU_MT775457_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1167784.08FU_KY587452_reps,Aspergillaceae,Aspergillaceae,0.749,1
SH1167716.08FU_MG022178_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1162672.08FU_MH858471_refs,Aspergillaceae,Aspergillaceae,0.936,1
SH1166348.08FU_MH784951_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1162803.08FU_MH032751_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1164360.08FU_EU821305_reps,Aspergillaceae,Aspergillaceae,0.817,1
SH1164805.08FU_MT165896_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1165638.08FU_MT729840_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1160623.08FU_KR181982_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1160986.08FU_FR727123_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161230.08FU_AY157488_reps,Aspergillaceae,Aspergillaceae,0.766,1
SH1161335.08FU_KJ432863_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161459.08FU_MN911437_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161991.08FU_MG551279_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162531.08FU_MT492459_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1162663.08FU_MN533721_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163223.08FU_MH189407_reps,Aspergillaceae,Aspergillaceae,0.923,1
SH1163222.08FU_KJ175439_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1163260.08FU_KT355493_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164045.08FU_AF459736_reps,Aspergillaceae,Aspergillaceae,0.867,1
SH1164276.08FU_MN533813_reps,Aspergillaceae,Aspergillaceae,0.897,1
SH1164592.08FU_MH591450_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165729.08FU_MG659626_reps,Aspergillaceae,Aspergillaceae,0.889,1
SH1165745.08FU_MN431402_reps,Aspergillaceae,Aspergillaceae,0.751,1
SH1166227.08FU_MN782328_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1166547.08FU_MT322425_reps,Aspergillaceae,Aspergillaceae,0.897,1
SH1167431.08FU_FJ624385_reps,Aspergillaceae,Aspergillaceae,0.823,1
SH1167706.08FU_MW193275_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1168214.08FU_AF257793_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1170769.08FU_KP401918_reps,Aspergillaceae,Aspergillaceae,0.883,1
SH1160946.08FU_KY006844_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1161911.08FU_KY053132_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161935.08FU_HQ844702_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163379.08FU_KC473936_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1237356.08FU_KY087770_refs,Aspergillaceae,Aspergillaceae,0.324,1
SH1164223.08FU_EF661414_reps,Aspergillaceae,Aspergillaceae,0.867,1
SH1164961.08FU_MT729934_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1165299.08FU_MG857643_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165308.08FU_MG659648_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1167285.08FU_MK168605_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165955.08FU_MH279445_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1165975.08FU_MG662399_reps,Aspergillaceae,Aspergillaceae,0.573,1
SH1163054.08FU_FR733807_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167448.08FU_KT283665_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1167496.08FU_KJ742820_reps,Aspergillaceae,Aspergillaceae,0.908,1
SH1162293.08FU_KC456174_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1166867.08FU_MF565414_reps,Aspergillaceae,Aspergillaceae,0.846,1
SH1162076.08FU_MG878384_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1245778.08FU_MN093308_reps,Aspergillaceae,Aspergillaceae,0.839,1
SH1162542.08FU_MG991605_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163477.08FU_MH374592_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167333.08FU_KX839404_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1161403.08FU_MH137913_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1163913.08FU_FJ590570_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1160535.08FU_AF125937_refs,Aspergillaceae,Aspergillaceae,0.801,1
SH1160525.08FU_JN617674_refs,Aspergillaceae,Aspergillaceae,0.927,1
SH1160695.08FU_KY980635_reps,Aspergillaceae,Aspergillaceae,0.0617,1
SH1160692.08FU_KY980637_reps,Aspergillaceae,Aspergillaceae,0.0622,1
SH1161040.08FU_KP243128_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1161738.08FU_KC480519_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1161851.08FU_AF078897_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162731.08FU_MG589537_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163130.08FU_AF338627_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1163181.08FU_MN423326_reps,Aspergillaceae,Aspergillaceae,0.609,1
SH1163118.08FU_EF205326_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163328.08FU_MT729834_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163502.08FU_KJ175443_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163587.08FU_AB000533_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163973.08FU_KJ775609_reps,Aspergillaceae,Aspergillaceae,0.764,1
SH1164393.08FU_KC710972_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164714.08FU_EF661193_refs,Aspergillaceae,Aspergillaceae,0.933,1
SH1165081.08FU_FJ878674_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165221.08FU_KU729080_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165411.08FU_MW186671_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1165652.08FU_HG915901_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1165993.08FU_JN246072_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166522.08FU_KX225472_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1166520.08FU_KX462776_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166603.08FU_KU508400_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167062.08FU_KP764914_reps,Aspergillaceae,Aspergillaceae,0.885,1
SH1167099.08FU_MT393897_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1167865.08FU_EU159216_refs,Aspergillaceae,Aspergillaceae,0.909,1
SH1164631.08FU_MG734751_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1168203.08FU_KY941101_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1168132.08FU_AY609223_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1162821.08FU_AF454078_reps,Aspergillaceae,Aspergillaceae,0.619,1
SH1166334.08FU_KX063852_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1165842.08FU_MK721932_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1165642.08FU_MH858156_reps,Aspergillaceae,Aspergillaceae,0.589,1
SH1167772.08FU_AF128860_refs,Aspergillaceae,Aspergillaceae,0.849,1
SH1166316.08FU_EF652141_refs,Aspergillaceae,Aspergillaceae,0.758,1
SH1163997.08FU_MT573498_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1162784.08FU_MN533857_reps,Aspergillaceae,Aspergillaceae,0.895,1
SH1161462.08FU_KT358869_reps,Aspergillaceae,Aspergillaceae,0.923,1
SH1162020.08FU_MT279641_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1160621.08FU_MT774567_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167578.08FU_MK450254_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1162346.08FU_MG991654_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162895.08FU_MG458684_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1163159.08FU_LT899497_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1163275.08FU_KU687809_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161589.08FU_KJ775545_refs,Aspergillaceae,Aspergillaceae,0.929,1
SH1150552.08FU_JQ724450_reps,Aspergillaceae,Trichocomaceae,0.784,0
SH1150544.08FU_FJ491806_reps,Aspergillaceae,Aspergillaceae,0.248,1
SH1163917.08FU_FR733808_refs,Aspergillaceae,Aspergillaceae,0.929,1
SH1161831.08FU_MK850352_reps,Aspergillaceae,Aspergillaceae,0.884,1
SH1164465.08FU_UDB0216394_reps,Aspergillaceae,,0.0,0
SH1164351.08FU_FJ668837_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1165306.08FU_MK391953_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1166881.08FU_MK541554_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1175814.08FU_FJ531158_refs,Aspergillaceae,Aspergillaceae,0.511,1
SH1164391.08FU_KC142125_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164760.08FU_MH517369_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164826.08FU_JX502763_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165110.08FU_MT541868_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1166029.08FU_UDB0766281_reps,Aspergillaceae,Aspergillaceae,0.848,1
SH1165284.08FU_MH270571_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1165313.08FU_MT729910_reps,Aspergillaceae,Aspergillaceae,0.89,1
SH1165719.08FU_MH270550_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1165739.08FU_MG576107_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164511.08FU_KP890470_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165735.08FU_MW081913_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1165918.08FU_KU904478_reps,Aspergillaceae,Aspergillaceae,0.887,1
SH1167296.08FU_MT903466_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1163390.08FU_KP131603_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161961.08FU_EF694624_reps,Aspergillaceae,Aspergillaceae,0.808,1
SH1164198.08FU_LN482582_reps,Aspergillaceae,Aspergillaceae,0.894,1
SH1166376.08FU_MT316360_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1166319.08FU_EF661427_refs,Aspergillaceae,Aspergillaceae,0.933,1
