SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1191769.08FU_LC270848_reps,Erysiphales,Erysiphales,0.882,1
SH1159069.08FU_LC028957_reps,Erysiphales,Erysiphales,0.699,1
SH1186063.08FU_LC222314_refs,Erysiphales,Erysiphales,0.0915,1
SH1210318.08FU_AB430819_refs,Erysiphales,Erysiphales,0.871,1
SH1150747.08FU_KM106760_reps,Rhytismatales,Rhytismatales,0.855,1
SH1142386.08FU_KY867550_reps,Rhytismatales,Rhytismatales,0.777,1
SH1142379.08FU_KY485127_refs,Rhytismatales,Rhytismatales,0.896,1
SH1142397.08FU_AY268202_reps,Rhytismatales,Rhytismatales,0.0666,1
SH1142387.08FU_GU138706_reps,Rhytismatales,Rhytismatales,0.0731,1
SH1199796.08FU_JN032498_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1142383.08FU_KC833138_reps,Rhytismatales,Rhytismatales,0.0593,1
SH1142384.08FU_KC312677_reps,Rhytismatales,Rhytismatales,0.0571,1
SH1150746.08FU_AY465473_reps,Rhytismatales,Rhytismatales,0.784,1
SH1142377.08FU_AF433147_refs,Rhytismatales,Rhytismatales,0.784,1
SH1150748.08FU_KM519353_reps,Rhytismatales,Rhytismatales,0.72,1
SH1199787.08FU_KP240621_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1154311.08FU_AY100664_reps,Rhytismatales,Rhytismatales,0.0729,1
SH1236124.08FU_HQ260170_reps,Rhytismatales,Rhytismatales,0.666,1
SH1178654.08FU_EF191238_refs,Rhytismatales,Rhytismatales,0.748,1
SH1150745.08FU_JX317677_refs,Rhytismatales,Rhytismatales,0.0553,1
SH1190223.08FU_HM030630_reps,Rhytismatales,Phacidiales,0.334,0
SH1151317.08FU_FR682200_reps,Rhytismatales,Rhytismatales,0.0415,1
SH2592835.08FU_KP739933_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1180708.08FU_DQ117451_refs,Thelebolales,Thelebolales,0.873,1
SH1181921.08FU_MF375777_refs,Thelebolales,Thelebolales,0.0174,1
SH1244250.08FU_GU910336_reps,Thelebolales,Thelebolales,0.0215,1
SH1145573.08FU_JN032535_reps,Thelebolales,Helotiales,0.251,0
SH1179293.08FU_JX043003_reps,Thelebolales,Thelebolales,0.0203,1
SH3568841.08FU_MN541822_reps,Triblidiales,NA,0.0,0
SH1145504.08FU_FR837911_refs,Phacidiales,Phacidiales,0.842,1
SH2593668.08FU_MH003349_reps,Phacidiales,Helotiales,0.6,0
SH1238651.08FU_KT000186_reps,Phacidiales,Phacidiales,0.917,1
SH1191270.08FU_MH578506_reps,Phacidiales,Phacidiales,0.0567,1
SH1155296.08FU_KM216393_refs,Phacidiales,Helotiales,0.422,0
SH1162301.08FU_MH233985_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1160963.08FU_MN533862_reps,Aspergillaceae,Aspergillaceae,0.88,1
SH1162450.08FU_MN856432_reps,Aspergillaceae,Aspergillaceae,0.867,1
SH1162611.08FU_KX160452_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1162505.08FU_EF661430_refs,Aspergillaceae,Aspergillaceae,0.93,1
SH1162825.08FU_GU092964_refs,Aspergillaceae,Aspergillaceae,0.58,1
SH1164169.08FU_HQ844690_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167268.08FU_MT584271_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1162386.08FU_KJ948639_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1167398.08FU_MN904862_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1166289.08FU_JX238810_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1162421.08FU_MT089958_reps,Aspergillaceae,Aspergillaceae,0.866,1
SH1162573.08FU_GQ342626_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163043.08FU_AB000534_reps,Aspergillaceae,Aspergillaceae,0.879,1
SH1160702.08FU_MH509429_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1166981.08FU_MK036273_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1167669.08FU_MW193288_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1160865.08FU_MT560691_reps,Aspergillaceae,Aspergillaceae,0.909,1
SH1160943.08FU_MG659630_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1164443.08FU_MN871534_reps,Aspergillaceae,Aspergillaceae,0.898,1
SH1165239.08FU_KX858342_refs,Aspergillaceae,Aspergillaceae,0.652,1
SH1167213.08FU_MK793192_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167023.08FU_MG672004_reps,Aspergillaceae,Aspergillaceae,0.918,1
SH1163794.08FU_MH137920_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1160886.08FU_MH856460_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1163135.08FU_MF784269_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1163716.08FU_KJ855143_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1161864.08FU_MN832995_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162851.08FU_LN482461_reps,Aspergillaceae,Aspergillaceae,0.884,1
SH1162797.08FU_JX238929_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1165557.08FU_MT379451_reps,Aspergillaceae,Aspergillaceae,0.909,1
SH1166229.08FU_KR706059_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1166199.08FU_MN602898_reps,Aspergillaceae,Aspergillaceae,0.908,1
SH1166426.08FU_MN537717_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1161039.08FU_KP243130_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1162512.08FU_KR867688_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162309.08FU_GQ870630_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1162510.08FU_MK764882_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1162659.08FU_HQ285579_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163444.08FU_MG430301_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163515.08FU_KF274687_reps,Aspergillaceae,Aspergillaceae,0.71,1
SH1163842.08FU_LC076684_reps,Aspergillaceae,Aspergillaceae,0.789,1
SH1164335.08FU_FJ878652_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1165024.08FU_MH279437_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1165097.08FU_JQ975004_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165277.08FU_MH279454_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165365.08FU_JX501400_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165423.08FU_MF436158_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165853.08FU_AY380456_refs,Aspergillaceae,Aspergillaceae,0.696,1
SH1166207.08FU_KF562200_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166383.08FU_KF031025_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1168079.08FU_FJ531079_reps,Aspergillaceae,Aspergillaceae,0.856,1
SH1168071.08FU_KU945909_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1161853.08FU_DQ336711_reps,Aspergillaceae,Aspergillaceae,0.872,1
SH1160690.08FU_MN540197_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1160549.08FU_MT941063_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1160988.08FU_MT913580_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1160879.08FU_MN559655_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1160918.08FU_MW001764_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1163027.08FU_MT613383_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1164101.08FU_MT140334_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1166225.08FU_MT560327_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1166343.08FU_MW193245_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1166653.08FU_MT785737_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1166147.08FU_KU743890_reps,Aspergillaceae,Aspergillaceae,0.898,1
SH1167574.08FU_MH371265_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1160590.08FU_MN634648_reps,Aspergillaceae,Aspergillaceae,0.78,1
SH1160999.08FU_MN846296_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1162576.08FU_MN818770_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164974.08FU_KM279951_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164401.08FU_MK680141_reps,Aspergillaceae,Aspergillaceae,0.918,1
SH1149356.08FU_EF661544_refs,Aspergillaceae,Aspergillaceae,0.353,1
SH1160928.08FU_KJ175441_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1164192.08FU_KC994649_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166651.08FU_KC460883_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1167930.08FU_KY597546_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1168096.08FU_AY609224_reps,Aspergillaceae,Aspergillaceae,0.897,1
SH1167105.08FU_MK312281_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1164861.08FU_EU314998_reps,Aspergillaceae,Aspergillaceae,0.857,1
SH1167038.08FU_MN133846_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1164107.08FU_KM977888_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163313.08FU_MK952340_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164679.08FU_MN807261_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1163067.08FU_JN851053_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1162868.08FU_MH458780_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162995.08FU_MG554245_reps,Aspergillaceae,Aspergillaceae,0.774,1
SH2587852.08FU_GQ118988_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1164618.08FU_MG946223_reps,Aspergillaceae,Aspergillaceae,0.907,1
SH1161139.08FU_KX674614_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1161489.08FU_HQ285586_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162557.08FU_AF109327_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1168095.08FU_MG458692_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1164621.08FU_MG857651_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1160569.08FU_MK332585_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1162554.08FU_MH237655_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1167540.08FU_MN481416_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1167789.08FU_JN618363_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164489.08FU_MK026804_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1160736.08FU_MN022625_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1166917.08FU_KY458486_reps,Aspergillaceae,Aspergillaceae,0.888,1
SH1166348.08FU_MH784951_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1188540.08FU_AY629431_refs,Aspergillaceae,Aspergillaceae,0.94,1
SH1166876.08FU_KR154944_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1162803.08FU_MH032751_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163509.08FU_KM207774_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163987.08FU_MH865259_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164957.08FU_MH445969_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1165789.08FU_EF661274_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1166169.08FU_MH828249_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1160836.08FU_MW011208_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1160986.08FU_FR727123_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162266.08FU_MG098688_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1162677.08FU_MK446302_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1163222.08FU_KJ175439_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1163380.08FU_LT897796_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1163471.08FU_MH857406_refs,Aspergillaceae,Aspergillaceae,0.931,1
SH1164276.08FU_MN533813_reps,Aspergillaceae,Aspergillaceae,0.897,1
SH1165825.08FU_MN273760_reps,Aspergillaceae,Aspergillaceae,0.0651,1
SH1166366.08FU_HM469406_reps,Aspergillaceae,Aspergillaceae,0.678,1
SH1167706.08FU_MW193275_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1168083.08FU_JQ905766_reps,Aspergillaceae,Aspergillaceae,0.621,1
SH1168214.08FU_AF257793_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1160693.08FU_KY980629_reps,Aspergillaceae,Aspergillaceae,0.0627,1
SH1160946.08FU_KY006844_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1161911.08FU_KY053132_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162070.08FU_EU440778_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1162609.08FU_KR296894_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1237356.08FU_KY087770_refs,Aspergillaceae,Aspergillaceae,0.324,1
SH1163969.08FU_LN482548_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1164223.08FU_EF661414_reps,Aspergillaceae,Aspergillaceae,0.867,1
SH1164221.08FU_KP172284_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164865.08FU_EF661411_refs,Aspergillaceae,Aspergillaceae,0.825,1
SH1165281.08FU_MH279403_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165308.08FU_MG659648_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1165631.08FU_MW193191_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165602.08FU_AY373842_refs,Aspergillaceae,Aspergillaceae,0.937,1
SH1165756.08FU_JN714937_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1165975.08FU_MG662399_reps,Aspergillaceae,Aspergillaceae,0.573,1
SH1166131.08FU_EF661420_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163054.08FU_FR733807_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167491.08FU_KC339291_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1170767.08FU_MT497436_reps,Aspergillaceae,Aspergillaceae,0.865,1
SH1162542.08FU_MG991605_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1160961.08FU_MT358845_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1165003.08FU_MN179297_reps,Aspergillaceae,Aspergillaceae,0.895,1
SH1167004.08FU_KJ888838_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1161403.08FU_MH137913_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1160527.08FU_EF652159_refs,Aspergillaceae,Aspergillaceae,0.846,1
SH1160805.08FU_EF409801_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1160801.08FU_MH911365_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1161075.08FU_KY651205_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161182.08FU_KJ775595_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1161456.08FU_KJ775573_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1161535.08FU_DQ467984_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1161880.08FU_MN856761_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1162731.08FU_MG589537_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162922.08FU_FJ537131_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163055.08FU_FR733804_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163050.08FU_DQ411548_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1163198.08FU_FJ462767_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163128.08FU_AF027860_refs,Aspergillaceae,Aspergillaceae,0.931,1
SH1163203.08FU_MK461182_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163352.08FU_HM123602_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163320.08FU_MG430329_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163328.08FU_MT729834_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163463.08FU_D84355_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163424.08FU_KX912161_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163525.08FU_EF661566_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164309.08FU_GU216310_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164495.08FU_EU021612_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165093.08FU_FJ770063_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165348.08FU_FJ878680_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165531.08FU_LT626975_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1165652.08FU_HG915901_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1165855.08FU_AF454074_reps,Aspergillaceae,Aspergillaceae,0.779,1
SH1166344.08FU_MH780917_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1166036.08FU_EF661270_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166522.08FU_KX225472_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1166588.08FU_KM486077_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1166611.08FU_DQ469292_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1162846.08FU_KC796389_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167099.08FU_MT393897_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1167379.08FU_FJ531218_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167832.08FU_DQ900598_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1164631.08FU_MG734751_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1168203.08FU_KY941101_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1167153.08FU_MG554356_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164459.08FU_KF303668_refs,Aspergillaceae,Aspergillaceae,0.903,1
SH1160530.08FU_AF033400_refs,Aspergillaceae,Aspergillaceae,0.914,1
SH1160526.08FU_AF037431_refs,Aspergillaceae,Aspergillaceae,0.906,1
SH1161047.08FU_MF972904_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1160640.08FU_MN537787_reps,Aspergillaceae,Aspergillaceae,0.889,1
SH1163997.08FU_MT573498_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166083.08FU_MT079185_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1168094.08FU_AY822638_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164053.08FU_KR706058_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1161284.08FU_KM249873_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161604.08FU_MT913585_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1162346.08FU_MG991654_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163031.08FU_KY445793_reps,Aspergillaceae,Aspergillaceae,0.856,1
SH1163467.08FU_MT528978_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163818.08FU_FJ155814_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163822.08FU_KF496081_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1163952.08FU_MT584281_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1164080.08FU_KF435032_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1161831.08FU_MK850352_reps,Aspergillaceae,Aspergillaceae,0.884,1
SH1165548.08FU_MT312958_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164179.08FU_JX469419_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1175806.08FU_EF661179_refs,Aspergillaceae,Aspergillaceae,0.0676,1
SH1164609.08FU_AY656624_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1164622.08FU_MG857650_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164674.08FU_JX852603_reps,Aspergillaceae,Aspergillaceae,0.898,1
SH1164760.08FU_MH517369_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164826.08FU_JX502763_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164923.08FU_MW193289_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164938.08FU_JN227022_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1165359.08FU_MT729937_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1165450.08FU_MG659649_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1165711.08FU_MN634604_reps,Aspergillaceae,Aspergillaceae,0.894,1
SH1165719.08FU_MH270550_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1165739.08FU_MG576107_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164511.08FU_KP890470_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165532.08FU_LT626974_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1167296.08FU_MT903466_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1162773.08FU_KT310978_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1162056.08FU_MH205918_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1167288.08FU_KP963974_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1166281.08FU_JF436886_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1164048.08FU_UDB0546542_reps,Aspergillaceae,Aspergillaceae,0.542,1
SH1166754.08FU_MT079299_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1160607.08FU_JX276736_reps,Aspergillaceae,Aspergillaceae,0.792,1
SH1166864.08FU_MT560700_reps,Aspergillaceae,Aspergillaceae,0.918,1
SH1161071.08FU_MN105448_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1166947.08FU_KR093862_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1161249.08FU_KJ775466_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1162682.08FU_KF303648_reps,Aspergillaceae,Aspergillaceae,0.588,1
SH1162960.08FU_HM167500_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1162847.08FU_KF669506_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1167177.08FU_KP308836_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163193.08FU_JN129183_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163992.08FU_EF669601_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1165153.08FU_KF434086_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1168109.08FU_MK431237_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1166501.08FU_AY742697_reps,Aspergillaceae,Aspergillaceae,0.745,1
SH1167381.08FU_FJ531215_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1167805.08FU_FR733816_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1166304.08FU_KF932958_refs,Aspergillaceae,Aspergillaceae,0.749,1
SH1167973.08FU_KX621181_reps,Aspergillaceae,Aspergillaceae,0.9,1
SH1166132.08FU_EF661279_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161051.08FU_MN634457_reps,Aspergillaceae,Aspergillaceae,0.697,1
SH1161704.08FU_MN947599_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1160850.08FU_EU314996_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1161968.08FU_KT224826_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161938.08FU_JN688869_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1162613.08FU_MN718216_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163063.08FU_MN588082_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163493.08FU_JF412785_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1165023.08FU_MH279439_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1166540.08FU_MF668180_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166671.08FU_KU375635_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1166853.08FU_KJ191583_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1164054.08FU_FR727128_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1164182.08FU_MN545879_reps,Aspergillaceae,Aspergillaceae,0.778,1
SH1162170.08FU_KY357318_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1162320.08FU_KP050664_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162249.08FU_KY038652_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162480.08FU_MT860211_reps,Aspergillaceae,Aspergillaceae,0.888,1
SH1162071.08FU_MN634416_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162729.08FU_MT279489_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162061.08FU_KF669469_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1165041.08FU_MG659683_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1162643.08FU_MN274948_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1164564.08FU_KX353855_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1166024.08FU_KJ888834_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1166072.08FU_MT729908_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1166015.08FU_KC787010_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161809.08FU_MH746714_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165981.08FU_FJ491590_refs,Aspergillaceae,Aspergillaceae,0.883,1
SH1237361.08FU_FJ531045_refs,Aspergillaceae,Aspergillaceae,0.0532,1
SH1165118.08FU_JX456205_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1161950.08FU_KF309063_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1162154.08FU_KP329837_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1162620.08FU_KT329289_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162587.08FU_MN450593_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1162653.08FU_GQ221106_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163438.08FU_MG430330_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1164862.08FU_KM279979_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166646.08FU_MT312947_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166961.08FU_KY087763_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1175827.08FU_EF661224_refs,Aspergillaceae,Aspergillaceae,0.069,1
SH1163789.08FU_MN595156_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1160681.08FU_MT903404_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1160870.08FU_KX463034_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1161143.08FU_KF221087_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161215.08FU_KJ775576_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1161792.08FU_JN831365_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161779.08FU_DQ323036_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1162149.08FU_EU440768_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1162396.08FU_LC573589_reps,Aspergillaceae,Aspergillaceae,0.927,1
