SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1145888.08FU_UDB007171_reps,Helotiales,Helotiales,0.208,1
SH1235512.08FU_KC164667_refs,Helotiales,Helotiales,0.0844,1
SH2605563.08FU_UDB0113361_reps,Helotiales,Helotiales,0.293,1
SH2613397.08FU_UDB0403502_reps,Helotiales,Helotiales,0.454,1
SH1155325.08FU_MT678872_reps,Helotiales,Helotiales,0.072,1
SH1184631.08FU_KX058334_reps,Helotiales,Helotiales,0.864,1
SH1155619.08FU_KX988288_reps,Helotiales,Helotiales,0.818,1
SH1155633.08FU_JX535102_reps,Helotiales,Helotiales,0.69,1
SH1155604.08FU_MK163856_reps,Helotiales,Helotiales,0.592,1
SH1236011.08FU_LC426346_reps,Helotiales,Helotiales,0.383,1
SH2601956.08FU_UDB047847_reps,Helotiales,Helotiales,0.0265,1
SH1171405.08FU_UDB0721884_reps,Helotiales,Helotiales,0.803,1
SH2597699.08FU_UDB0496692_reps,Helotiales,Helotiales,0.559,1
SH1237127.08FU_KC965422_reps,Helotiales,Helotiales,0.0506,1
SH1177219.08FU_JN225942_reps,Helotiales,Helotiales,0.083,1
SH2592438.08FU_MH487632_reps,Helotiales,Helotiales,0.75,1
SH2609709.08FU_UDB0240080_reps,Helotiales,Helotiales,0.0775,1
SH2614748.08FU_UDB0480988_reps,Helotiales,Helotiales,0.749,1
SH1158852.08FU_UDB0292025_reps,Helotiales,Helotiales,0.0355,1
SH2608545.08FU_UDB0405353_reps,Helotiales,Helotiales,0.0396,1
SH1235515.08FU_KM272369_reps,Helotiales,Helotiales,0.0471,1
SH1155654.08FU_FJ553668_refs,Helotiales,Helotiales,0.891,1
SH1155625.08FU_AB671505_refs,Helotiales,Helotiales,0.205,1
SH1235464.08FU_AF141168_refs,Helotiales,Helotiales,0.367,1
SH3568511.08FU_MW138781_reps,Helotiales,Helotiales,0.943,1
SH2609075.08FU_UDB0671209_reps,Helotiales,Helotiales,0.0248,1
SH1237122.08FU_GU586842_reps,Helotiales,Helotiales,0.0851,1
SH1156097.08FU_UDB059176_reps,Helotiales,Helotiales,0.906,1
SH1172188.08FU_MT522552_reps,Helotiales,Helotiales,0.669,1
SH2607311.08FU_UDB0325721_reps,Helotiales,Helotiales,0.0986,1
SH1231491.08FU_MF964321_refs,Helotiales,Helotiales,0.64,1
SH1156253.08FU_AF260814_reps,Helotiales,Helotiales,0.108,1
SH1191857.08FU_UDB0523469_reps,Helotiales,Helotiales,0.871,1
SH1177230.08FU_UDB0690476_reps,Helotiales,Helotiales,0.573,1
SH1191881.08FU_KR673605_reps,Helotiales,Helotiales,0.0984,1
SH1191876.08FU_UDB031065_reps,Helotiales,Helotiales,0.652,1
SH2592160.08FU_MK314573_reps,Helotiales,Helotiales,0.718,1
SH1155605.08FU_KC412005_refs,Helotiales,Helotiales,0.269,1
SH1180048.08FU_KC533549_reps,Helotiales,Helotiales,0.0679,1
SH1145609.08FU_JF960615_reps,Helotiales,Helotiales,0.335,1
SH1180991.08FU_KR078437_refs,Helotiales,Helotiales,0.083,1
SH1155629.08FU_FJ827187_reps,Helotiales,Helotiales,0.738,1
SH1181260.08FU_KF617359_reps,Helotiales,Helotiales,0.0349,1
SH1155681.08FU_GQ411354_reps,Helotiales,Helotiales,0.793,1
SH1151741.08FU_AY755341_refs,Helotiales,Helotiales,0.0842,1
SH1155825.08FU_UDB066498_reps,Helotiales,Helotiales,0.456,1
SH1150159.08FU_AB598095_reps,Helotiales,Helotiales,0.0254,1
SH1181250.08FU_KU519121_reps,Helotiales,Helotiales,0.415,1
SH2613024.08FU_UDB0381557_reps,Helotiales,Helotiales,0.0237,1
SH1143010.08FU_KY462813_reps,Helotiales,Helotiales,0.313,1
SH1145511.08FU_AY699656_refs,Helotiales,Helotiales,0.248,1
SH1152426.08FU_AB926112_reps,Helotiales,Helotiales,0.1,1
SH1237754.08FU_KT958773_reps,Helotiales,Helotiales,0.81,1
SH1185464.08FU_UDB004201_reps,Helotiales,Helotiales,0.519,1
SH1155322.08FU_KC818342_reps,Helotiales,Helotiales,0.0313,1
SH1186915.08FU_JN655585_refs,Helotiales,Helotiales,0.527,1
SH1145503.08FU_KC834043_refs,Helotiales,Helotiales,0.426,1
SH1186140.08FU_KC008950_reps,Helotiales,Helotiales,0.859,1
SH1172190.08FU_UDB0669908_reps,Helotiales,Helotiales,0.854,1
SH1155645.08FU_HQ211559_reps,Helotiales,Helotiales,0.804,1
SH1156123.08FU_KT876982_reps,Helotiales,Helotiales,0.306,1
SH1229292.08FU_MK585004_reps,Helotiales,Helotiales,0.836,1
SH1171435.08FU_JX977161_reps,Helotiales,Helotiales,0.395,1
SH1186169.08FU_AF062817_refs,Helotiales,Helotiales,0.665,1
SH1185452.08FU_LT629156_reps,Helotiales,Helotiales,0.249,1
SH1191278.08FU_MH578478_reps,Helotiales,Helotiales,0.0248,1
SH1155640.08FU_AM999683_refs,Helotiales,Helotiales,0.715,1
SH1151395.08FU_MF928761_reps,Helotiales,Pleosporales,0.132,0
SH1152412.08FU_UDB032791_refs,Helotiales,Helotiales,0.749,1
SH1171423.08FU_GU997897_reps,Helotiales,Helotiales,0.802,1
SH1185435.08FU_GQ272617_refs,Helotiales,Helotiales,0.179,1
SH1152414.08FU_AY818330_reps,Helotiales,Helotiales,0.71,1
SH1180050.08FU_AB705252_reps,Helotiales,Helotiales,0.0968,1
SH1172197.08FU_UDB0293287_reps,Helotiales,Helotiales,0.522,1
SH1182718.08FU_KF137635_refs,Helotiales,Helotiales,0.683,1
SH1143009.08FU_UDB0338776_reps,Helotiales,Helotiales,0.403,1
SH1145553.08FU_HQ211627_reps,Helotiales,Helotiales,0.357,1
SH1172187.08FU_AY969921_reps,Helotiales,Helotiales,0.066,1
SH1171416.08FU_AB481287_reps,Helotiales,Helotiales,0.55,1
SH1155634.08FU_GQ303279_refs,Helotiales,Helotiales,0.637,1
SH1145526.08FU_KF274067_reps,Helotiales,Helotiales,0.0539,1
SH1185479.08FU_AY129284_refs,Helotiales,Helotiales,0.723,1
SH1172224.08FU_UDB067382_reps,Helotiales,Helotiales,0.0135,1
SH2613203.08FU_UDB0470354_reps,Helotiales,Helotiales,0.0257,1
SH3568367.08FU_MW079025_reps,Erysiphales,Erysiphales,0.891,1
SH1210311.08FU_AB022380_refs,Erysiphales,Erysiphales,0.632,1
SH1184265.08FU_MT309705_reps,Erysiphales,Erysiphales,0.796,1
SH1157371.08FU_LC108843_reps,Erysiphales,Erysiphales,0.0978,1
SH1184271.08FU_AB015924_refs,Erysiphales,Erysiphales,0.78,1
SH1159066.08FU_AB046984_refs,Erysiphales,Erysiphales,0.515,1
SH1210319.08FU_AB769428_refs,Erysiphales,Erysiphales,0.88,1
SH1184257.08FU_AB078970_refs,Erysiphales,Erysiphales,0.877,1
SH1184270.08FU_AB015928_reps,Erysiphales,Erysiphales,0.635,1
SH1159220.08FU_AB498940_refs,Erysiphales,Erysiphales,0.945,1
SH1210312.08FU_GU945756_refs,Erysiphales,Erysiphales,0.862,1
SH1210325.08FU_EF121871_reps,Erysiphales,Erysiphales,0.894,1
SH1235936.08FU_GQ255473_refs,Erysiphales,Erysiphales,0.339,1
SH1210310.08FU_AB077625_refs,Erysiphales,Erysiphales,0.78,1
SH1159200.08FU_AB080537_refs,Erysiphales,Erysiphales,0.476,1
SH1184261.08FU_AF298541_refs,Erysiphales,Erysiphales,0.862,1
SH1184269.08FU_AB015932_refs,Erysiphales,Erysiphales,0.775,1
SH1144825.08FU_AB193363_refs,Erysiphales,Erysiphales,0.828,1
SH1210308.08FU_AB077659_refs,Erysiphales,Erysiphales,0.808,1
SH1210313.08FU_KP642015_reps,Erysiphales,Erysiphales,0.527,1
SH1159069.08FU_LC028957_reps,Erysiphales,Erysiphales,0.699,1
SH1210318.08FU_AB430819_refs,Erysiphales,Erysiphales,0.871,1
SH1159063.08FU_HM490007_refs,Erysiphales,Erysiphales,0.62,1
SH1200050.08FU_JX135770_reps,Rhytismatales,Rhytismatales,0.0714,1
SH1142386.08FU_KY867550_reps,Rhytismatales,Rhytismatales,0.777,1
SH1178644.08FU_LC014885_reps,Rhytismatales,Rhytismatales,0.792,1
SH1178641.08FU_AY971725_reps,Rhytismatales,Rhytismatales,0.257,1
SH1199790.08FU_HQ535929_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1142367.08FU_UDB015400_refs,Rhytismatales,Rhytismatales,0.0798,1
SH1235388.08FU_GU367899_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1142377.08FU_AF433147_refs,Rhytismatales,Rhytismatales,0.784,1
SH1189154.08FU_KP322576_reps,Rhytismatales,Rhytismatales,0.0731,1
SH1152647.08FU_AB714546_refs,Rhytismatales,Rhytismatales,0.0734,1
SH1184174.08FU_KF797427_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1235386.08FU_AB787519_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1142369.08FU_KX908779_reps,Rhytismatales,Rhytismatales,0.851,1
SH1142378.08FU_UDB034966_reps,Rhytismatales,Rhytismatales,0.058,1
SH1150750.08FU_MG877417_reps,Rhytismatales,Rhytismatales,0.902,1
SH1200049.08FU_GU581202_reps,Rhytismatales,Rhytismatales,0.702,1
SH2609944.08FU_UDB0496988_reps,Thelebolales,NA,0.0,0
SH2605342.08FU_UDB0106118_reps,Thelebolales,NA,0.0,0
SH1180719.08FU_UDB0451623_reps,Thelebolales,Thelebolales,0.67,1
SH2595887.08FU_MK751798_reps,Triblidiales,NA,0.0,0
SH1155296.08FU_KM216393_refs,Phacidiales,Helotiales,0.422,0
SH1162301.08FU_MH233985_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1166177.08FU_UDB0753508_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163113.08FU_KU296252_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167759.08FU_MN999752_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1162825.08FU_GU092964_refs,Aspergillaceae,Aspergillaceae,0.58,1
SH1167252.08FU_MT666208_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1166515.08FU_KX694148_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1163902.08FU_MK397297_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1160875.08FU_JF826001_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1165483.08FU_MT228877_reps,Aspergillaceae,Aspergillaceae,0.713,1
SH1163955.08FU_MN713820_reps,Aspergillaceae,Aspergillaceae,0.801,1
SH1162386.08FU_KJ948639_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1175834.08FU_KX400784_reps,Aspergillaceae,Aspergillaceae,0.57,1
SH1162842.08FU_MW035695_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163150.08FU_MT510025_reps,Aspergillaceae,Aspergillaceae,0.849,1
SH1166894.08FU_KT887873_reps,Aspergillaceae,Aspergillaceae,0.64,1
SH1168172.08FU_MH856773_refs,Aspergillaceae,Aspergillaceae,0.789,1
SH1160803.08FU_MN606280_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163351.08FU_MN105882_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1160878.08FU_KF860887_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1163794.08FU_MH137920_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1163135.08FU_MF784269_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1166223.08FU_KM017963_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167176.08FU_KP279929_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1167951.08FU_HQ844708_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1163699.08FU_KC316117_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1161044.08FU_KU821472_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1162815.08FU_MG519721_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163182.08FU_GU594739_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163843.08FU_LC076682_reps,Aspergillaceae,Aspergillaceae,0.789,1
SH1164016.08FU_MF436153_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1164073.08FU_KC341970_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1164462.08FU_KF303657_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1164776.08FU_MT140342_reps,Aspergillaceae,Aspergillaceae,0.635,1
SH1161376.08FU_JQ697515_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1165024.08FU_MH279437_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1165668.08FU_GU134883_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1165660.08FU_KJ775690_reps,Aspergillaceae,Aspergillaceae,0.747,1
SH1165655.08FU_HG915889_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1166188.08FU_JN626126_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1166457.08FU_MN537765_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1167809.08FU_HE649375_reps,Aspergillaceae,Aspergillaceae,0.872,1
SH1167884.08FU_JQ228235_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1167877.08FU_MH700430_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1163500.08FU_MH854897_reps,Aspergillaceae,Aspergillaceae,0.89,1
SH1168079.08FU_FJ531079_reps,Aspergillaceae,Aspergillaceae,0.856,1
SH1165176.08FU_EU301661_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1162919.08FU_MK793187_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1167485.08FU_MN478359_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1160549.08FU_MT941063_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1160809.08FU_MT993368_reps,Aspergillaceae,Aspergillaceae,0.896,1
SH1161482.08FU_GU595290_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1161522.08FU_KT164810_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1162326.08FU_MT122822_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1164101.08FU_MT140334_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1166221.08FU_MT306010_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1166293.08FU_MT887403_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1167434.08FU_JX397997_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167043.08FU_MT799707_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162576.08FU_MN818770_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164974.08FU_KM279951_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163585.08FU_MH857401_refs,Aspergillaceae,Aspergillaceae,0.822,1
SH1247390.08FU_EF661223_refs,Aspergillaceae,Aspergillaceae,0.0712,1
SH1160928.08FU_KJ175441_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1160923.08FU_JX110160_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161750.08FU_KJ775549_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163214.08FU_EU645665_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1163162.08FU_MT990725_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1167118.08FU_KP216960_reps,Aspergillaceae,Aspergillaceae,0.835,1
SH1168072.08FU_KU945907_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1162358.08FU_KX944180_reps,Aspergillaceae,Aspergillaceae,0.877,1
SH1162984.08FU_EF634379_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163689.08FU_EU821321_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165856.08FU_AF454073_refs,Aspergillaceae,Aspergillaceae,0.789,1
SH1165641.08FU_MN847591_reps,Aspergillaceae,Aspergillaceae,0.0565,1
SH1166590.08FU_KR535626_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1168060.08FU_FJ531057_reps,Aspergillaceae,Aspergillaceae,0.856,1
SH1163423.08FU_KX009115_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1163776.08FU_MG647863_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH2587852.08FU_GQ118988_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163089.08FU_MH858478_refs,Aspergillaceae,Aspergillaceae,0.661,1
SH1162465.08FU_HQ285580_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161139.08FU_KX674614_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1161970.08FU_MN339986_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1162159.08FU_MK304111_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164874.08FU_MT928883_reps,Aspergillaceae,Aspergillaceae,0.884,1
SH1161179.08FU_KJ175423_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161784.08FU_HQ449678_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1161958.08FU_KP175271_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162347.08FU_MG991651_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162746.08FU_MN533832_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1162134.08FU_MN533923_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1160954.08FU_MK108415_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1162366.08FU_MT609909_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1161435.08FU_MN888948_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163604.08FU_JN882309_refs,Aspergillaceae,Aspergillaceae,0.815,1
SH1168095.08FU_MG458692_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1168409.08FU_DQ340759_refs,Aspergillaceae,Aspergillaceae,0.0161,1
SH1162554.08FU_MH237655_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1164981.08FU_MH892831_reps,Aspergillaceae,Aspergillaceae,0.918,1
SH1166915.08FU_MH035984_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1190955.08FU_EF652066_refs,Aspergillaceae,Aspergillaceae,0.939,1
SH1166917.08FU_KY458486_reps,Aspergillaceae,Aspergillaceae,0.888,1
SH1161030.08FU_MK156708_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1162113.08FU_MN634536_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167796.08FU_KT221874_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1163865.08FU_MN533924_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1160854.08FU_MH793834_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1157257.08FU_MG881877_reps,Aspergillaceae,Aspergillaceae,0.673,1
SH1160931.08FU_MN421873_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1163511.08FU_MT530445_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1164078.08FU_KF465762_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164360.08FU_EU821305_reps,Aspergillaceae,Aspergillaceae,0.817,1
SH1164958.08FU_KF998997_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1165524.08FU_KP987082_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1166121.08FU_KJ564033_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1160641.08FU_MN911439_reps,Aspergillaceae,Aspergillaceae,0.888,1
SH1160588.08FU_MK452273_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1160606.08FU_MN105240_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1161230.08FU_AY157488_reps,Aspergillaceae,Aspergillaceae,0.766,1
SH1161991.08FU_MG551279_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163056.08FU_FR733803_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163471.08FU_MH857406_refs,Aspergillaceae,Aspergillaceae,0.931,1
SH1164208.08FU_MN179299_reps,Aspergillaceae,Aspergillaceae,0.907,1
SH1164756.08FU_MK397505_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1165549.08FU_MF075156_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1166094.08FU_JF439501_reps,Aspergillaceae,Aspergillaceae,0.803,1
SH1166277.08FU_JF439500_reps,Aspergillaceae,Aspergillaceae,0.776,1
SH1166435.08FU_KY069878_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1166725.08FU_MW130921_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1167693.08FU_HQ844709_reps,Aspergillaceae,Aspergillaceae,0.908,1
SH1167831.08FU_MN809594_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1167825.08FU_MK862434_reps,Aspergillaceae,Aspergillaceae,0.856,1
SH1168083.08FU_JQ905766_reps,Aspergillaceae,Aspergillaceae,0.621,1
SH1170769.08FU_KP401918_reps,Aspergillaceae,Aspergillaceae,0.883,1
SH1160957.08FU_KJ775480_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1161780.08FU_GU017494_reps,Aspergillaceae,Aspergillaceae,0.822,1
SH1162345.08FU_MH101466_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1162609.08FU_KR296894_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163518.08FU_KP329664_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163636.08FU_KT159916_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164212.08FU_KF303674_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1160598.08FU_MK454907_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1168224.08FU_FJ491625_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1165304.08FU_MG662404_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1165756.08FU_JN714937_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1165955.08FU_MH279445_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1167224.08FU_KJ639912_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1167360.08FU_KM116147_reps,Aspergillaceae,Aspergillaceae,0.913,1
SH1167448.08FU_KT283665_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1162076.08FU_MG878384_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1165753.08FU_MG211063_reps,Aspergillaceae,Aspergillaceae,0.855,1
SH1166839.08FU_MK046881_reps,Aspergillaceae,Aspergillaceae,0.916,1
SH1163457.08FU_FM986326_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1167333.08FU_KX839404_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163301.08FU_MG554236_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1160524.08FU_JN617667_refs,Aspergillaceae,Aspergillaceae,0.93,1
SH1161182.08FU_KJ775595_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1161456.08FU_KJ775573_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1161949.08FU_KF309064_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162008.08FU_KF309062_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161880.08FU_MN856761_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1163238.08FU_KP068718_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163352.08FU_HM123602_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163424.08FU_KX912161_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163405.08FU_EF661209_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163657.08FU_KX845387_reps,Aspergillaceae,Aspergillaceae,0.854,1
SH1163552.08FU_KU986773_reps,Aspergillaceae,Aspergillaceae,0.351,1
SH1163628.08FU_KP131606_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164393.08FU_KC710972_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164379.08FU_JX501396_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1164517.08FU_MW193234_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1165095.08FU_JN561266_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165320.08FU_AY373857_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165878.08FU_MH858962_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1165993.08FU_JN246072_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166611.08FU_DQ469292_reps,Aspergillaceae,Aspergillaceae,0.899,1
SH1166578.08FU_KJ175432_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166957.08FU_KU821463_reps,Aspergillaceae,Aspergillaceae,0.838,1
SH1167885.08FU_KC786990_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1167865.08FU_EU159216_refs,Aspergillaceae,Aspergillaceae,0.909,1
SH1168225.08FU_FJ491615_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1168203.08FU_KY941101_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1162537.08FU_MT672687_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161937.08FU_UDB0163006_reps,Aspergillaceae,Aspergillaceae,0.857,1
SH1164459.08FU_KF303668_refs,Aspergillaceae,Aspergillaceae,0.903,1
SH1163174.08FU_MN564896_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165842.08FU_MK721932_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1161037.08FU_MT982700_reps,Aspergillaceae,,0.0,0
SH1163121.08FU_MK969115_reps,Aspergillaceae,Aspergillaceae,0.9,1
SH1150587.08FU_MF919628_reps,Aspergillaceae,Trichocomaceae,0.229,0
SH1168094.08FU_AY822638_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1164053.08FU_KR706058_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1168002.08FU_KX079452_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1161462.08FU_KT358869_reps,Aspergillaceae,Aspergillaceae,0.923,1
SH1162158.08FU_MK036287_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163807.08FU_JQ758680_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163520.08FU_KM977885_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165473.08FU_MT529055_reps,Aspergillaceae,Aspergillaceae,0.881,1
SH1165170.08FU_EU314999_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1163467.08FU_MT528978_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163567.08FU_MN907795_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163818.08FU_FJ155814_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163822.08FU_KF496081_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1163952.08FU_MT584281_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1150544.08FU_FJ491806_reps,Aspergillaceae,Aspergillaceae,0.248,1
SH1160710.08FU_MN537777_reps,Aspergillaceae,Aspergillaceae,0.0686,1
SH1162238.08FU_MN721378_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1161969.08FU_MN533874_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1167873.08FU_MT176446_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1166683.08FU_MG554327_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164135.08FU_MF465862_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1164205.08FU_LN482534_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1164391.08FU_KC142125_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164609.08FU_AY656624_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1164623.08FU_MK775947_reps,Aspergillaceae,Aspergillaceae,0.913,1
SH1165359.08FU_MT729937_reps,Aspergillaceae,Aspergillaceae,0.93,1
